3772227921.946000	1.801488	1.896250	1.943631	1.919940
3772227922.445000	1.912044	1.927837	1.912044	1.904147
3772227922.952000	1.904147	1.912044	1.927837	1.919940
3772227923.446000	1.896250	1.935734	1.919940	1.951528
3772227923.946000	1.864663	1.896250	1.927837	1.959424
3772227924.446000	1.856766	1.919940	1.904147	1.904147
3772227924.941000	1.912044	1.912044	1.904147	1.919940
3772227925.442000	1.919940	1.872560	1.896250	1.935734
3772227925.946000	1.912044	1.927837	1.912044	1.959424
3772227926.446000	1.896250	1.896250	1.935734	1.919940
3772227926.943000	1.896250	1.919940	1.919940	1.943631
3772227927.442000	1.904147	1.951528	1.919940	1.927837
3772227927.944000	1.809385	1.919940	1.919940	1.951528
3772227928.436000	1.817282	1.904147	1.919940	1.904147
3772227928.941000	1.927837	1.912044	1.912044	1.904147
3772227929.446000	1.912044	1.959424	1.919940	1.927837
3772227929.943000	1.872560	1.912044	1.904147	1.943631
3772227930.446000	1.904147	1.935734	1.927837	1.943631
3772227930.942000	1.896250	1.927837	1.919940	1.904147
3772227931.446000	1.856766	1.912044	1.904147	1.912044
3772227931.945000	1.919940	1.951528	1.919940	1.919940
3772227932.441000	1.943631	1.935734	1.927837	1.951528
3772227932.944000	1.833076	1.912044	1.904147	1.904147
3772227933.448000	1.943631	1.935734	1.912044	1.927837
3772227933.944000	1.919940	1.935734	1.904147	1.919940
3772227934.439000	1.872560	1.888353	1.927837	1.935734
3772227934.946000	1.825179	1.935734	1.919940	1.959424
3772227935.441000	1.856766	1.912044	1.904147	1.935734
3772227935.942000	1.927837	1.927837	1.927837	1.919940
3772227936.437000	1.943631	1.943631	1.935734	1.959424
3772227936.938000	1.888353	1.935734	1.919940	1.967321
3772227937.439000	1.848869	1.912044	1.943631	1.967321
3772227937.933000	1.927837	1.919940	1.912044	1.967321
3772227938.449000	1.935734	1.943631	1.912044	1.896250
3772227938.945000	1.864663	1.904147	1.912044	1.919940
3772227939.447000	1.904147	1.880456	1.935734	1.912044
3772227939.948000	1.809385	1.880456	1.927837	1.888353
3772227940.445000	1.880456	1.912044	1.927837	1.912044
3772227940.947000	1.880456	1.904147	1.912044	1.896250
3772227941.445000	1.927837	1.904147	1.919940	1.880456
3772227941.942000	1.927837	1.927837	1.919940	1.904147
3772227942.449000	1.896250	1.943631	1.904147	1.919940
3772227942.946000	1.912044	1.896250	1.896250	1.943631
3772227943.445000	1.912044	1.959424	1.904147	1.927837
3772227943.941000	1.848869	1.935734	1.927837	1.919940
3772227944.444000	1.935734	1.912044	1.896250	1.904147
3772227944.945000	1.896250	1.896250	1.919940	1.904147
3772227945.449000	1.912044	1.935734	1.935734	1.912044
3772227945.943000	1.896250	1.927837	1.919940	1.927837
3772227946.445000	1.927837	1.904147	1.919940	1.927837
3772227946.943000	1.927837	1.943631	1.912044	1.919940
3772227947.441000	1.935734	1.904147	1.919940	1.935734
3772227947.945000	1.848869	1.927837	1.912044	1.919940
3772227948.448000	1.904147	1.935734	1.927837	1.919940
3772227948.942000	1.888353	1.912044	1.919940	1.904147
3772227949.446000	1.927837	1.872560	1.943631	1.935734
3772227949.940000	1.912044	1.935734	1.912044	1.904147
3772227950.443000	1.927837	1.856766	1.896250	1.919940
3772227950.943000	1.919940	1.912044	1.927837	1.927837
3772227951.446000	1.935734	1.935734	1.912044	1.943631
3772227951.945000	1.888353	1.896250	1.904147	1.904147
3772227952.444000	1.809385	1.919940	1.904147	1.927837
3772227952.946000	1.856766	1.927837	1.927837	1.919940
3772227953.447000	1.896250	1.896250	1.919940	1.919940
3772227953.934000	1.848869	1.912044	1.919940	1.912044
3772227954.447000	1.935734	1.943631	1.927837	1.927837
3772227954.942000	1.935734	1.919940	1.935734	1.888353
3772227955.445000	1.919940	1.896250	1.927837	1.967321
3772227955.946000	1.817282	1.959424	1.919940	1.951528
3772227956.436000	1.904147	1.927837	1.896250	1.959424
3772227956.945000	1.896250	1.935734	1.912044	1.927837
3772227957.445000	1.840972	1.904147	1.927837	1.935734
3772227957.938000	1.896250	1.975218	1.919940	1.919940
3772227958.439000	1.896250	1.856766	1.919940	1.935734
3772227958.940000	1.935734	1.943631	1.912044	1.919940
3772227959.447000	1.935734	1.935734	1.927837	1.951528
3772227959.944000	1.935734	1.864663	1.912044	1.935734
3772227960.435000	1.919940	1.912044	1.912044	1.927837
3772227960.943000	1.880456	1.935734	1.935734	1.919940
3772227961.441000	1.919940	1.904147	1.935734	1.896250
3772227961.945000	1.912044	1.935734	1.912044	1.919940
3772227962.444000	1.840972	1.888353	1.919940	1.919940
3772227962.933000	1.896250	1.919940	1.919940	1.935734
3772227963.433000	1.912044	1.912044	1.935734	1.951528
3772227963.948000	1.904147	1.896250	1.904147	1.959424
3772227964.443000	1.848869	1.912044	1.919940	1.904147
3772227964.942000	1.904147	1.880456	1.904147	1.935734
3772227965.446000	1.935734	1.935734	1.927837	1.919940
3772227965.946000	1.919940	1.935734	1.919940	1.943631
3772227966.449000	1.904147	1.943631	1.904147	1.927837
3772227966.939000	1.904147	1.919940	1.919940	1.927837
3772227967.443000	1.919940	1.943631	1.935734	1.959424
3772227967.940000	1.896250	1.935734	1.919940	1.896250
3772227968.447000	1.927837	1.951528	1.919940	1.904147
3772227968.946000	1.809385	1.943631	1.927837	1.935734
3772227969.442000	1.872560	1.935734	1.927837	1.959424
3772227969.942000	1.888353	1.943631	1.919940	1.927837
3772227970.445000	1.888353	1.927837	1.927837	1.904147
3772227970.946000	1.872560	1.927837	1.919940	1.896250
3772227971.446000	1.896250	1.943631	1.919940	1.888353
