3772225772.937000	1.588275	1.580378	1.604068	1.548791
3772225773.447000	1.580378	1.580378	1.588275	1.556688
3772225773.946000	1.588275	1.564584	1.596172	1.588275
3772225774.445000	1.588275	1.564584	1.604068	1.611965
3772225774.944000	1.635656	1.556688	1.596172	1.611965
3772225775.431000	1.596172	1.564584	1.588275	1.548791
3772225775.945000	1.517204	1.596172	1.588275	1.580378
3772225776.446000	1.588275	1.580378	1.604068	1.580378
3772225776.942000	1.493513	1.548791	1.596172	1.627759
3772225777.440000	1.596172	1.572481	1.596172	1.556688
3772225777.946000	1.572481	1.580378	1.588275	1.580378
3772225778.443000	1.509307	1.580378	1.596172	1.532997
3772225778.944000	1.493513	1.596172	1.580378	1.548791
3772225779.444000	1.596172	1.596172	1.604068	1.525100
3772225779.939000	1.509307	1.580378	1.596172	1.556688
3772225780.444000	1.572481	1.572481	1.611965	1.588275
3772225780.947000	1.572481	1.604068	1.588275	1.588275
3772225781.446000	1.596172	1.564584	1.588275	1.596172
3772225781.946000	1.604068	1.580378	1.596172	1.548791
3772225782.445000	1.493513	1.580378	1.596172	1.604068
3772225782.947000	1.596172	1.580378	1.588275	1.556688
3772225783.445000	1.580378	1.540894	1.596172	1.564584
3772225783.945000	1.556688	1.588275	1.572481	1.572481
3772225784.445000	1.572481	1.604068	1.604068	1.572481
3772225784.945000	1.572481	1.556688	1.588275	1.572481
3772225785.446000	1.611965	1.596172	1.604068	1.556688
3772225785.946000	1.627759	1.564584	1.572481	1.572481
3772225786.444000	1.580378	1.611965	1.611965	1.556688
3772225786.948000	1.556688	1.572481	1.580378	1.580378
3772225787.443000	1.461926	1.548791	1.604068	1.572481
3772225787.950000	1.540894	1.596172	1.580378	1.572481
3772225788.444000	1.635656	1.580378	1.604068	1.564584
3772225788.936000	1.588275	1.532997	1.580378	1.580378
3772225789.442000	1.556688	1.596172	1.596172	1.619862
3772225789.943000	1.588275	1.556688	1.604068	1.572481
3772225790.443000	1.604068	1.540894	1.604068	1.619862
3772225790.943000	1.564584	1.572481	1.580378	1.564584
3772225791.439000	1.501410	1.604068	1.596172	1.604068
3772225791.945000	1.493513	1.572481	1.611965	1.580378
3772225792.445000	1.580378	1.604068	1.596172	1.588275
3772225792.948000	1.517204	1.588275	1.580378	1.604068
3772225793.443000	1.611965	1.619862	1.580378	1.635656
3772225793.945000	1.619862	1.548791	1.588275	1.604068
3772225794.441000	1.588275	1.611965	1.611965	1.572481
3772225794.944000	1.580378	1.564584	1.611965	1.627759
3772225795.442000	1.556688	1.572481	1.611965	1.596172
3772225795.944000	1.611965	1.548791	1.604068	1.596172
3772225796.435000	1.580378	1.611965	1.604068	1.619862
3772225796.945000	1.635656	1.604068	1.619862	1.619862
3772225797.447000	1.588275	1.580378	1.596172	1.627759
3772225797.945000	1.501410	1.611965	1.588275	1.564584
3772225798.445000	1.517204	1.588275	1.588275	1.580378
3772225798.946000	1.556688	1.588275	1.604068	1.604068
3772225799.442000	1.619862	1.619862	1.588275	1.604068
3772225799.943000	1.517204	1.604068	1.604068	1.611965
3772225800.439000	1.588275	1.619862	1.580378	1.580378
3772225800.937000	1.532997	1.611965	1.619862	1.580378
3772225801.443000	1.604068	1.588275	1.611965	1.596172
3772225801.943000	1.572481	1.556688	1.611965	1.588275
3772225802.434000	1.635656	1.604068	1.588275	1.604068
3772225802.941000	1.604068	1.611965	1.619862	1.611965
3772225803.442000	1.532997	1.611965	1.588275	1.572481
3772225803.942000	1.532997	1.611965	1.604068	1.611965
3772225804.444000	1.532997	1.564584	1.619862	1.580378
3772225804.936000	1.611965	1.596172	1.596172	1.604068
3772225805.444000	1.635656	1.619862	1.604068	1.572481
3772225805.934000	1.596172	1.580378	1.604068	1.643552
3772225806.435000	1.604068	1.627759	1.580378	1.619862
3772225806.933000	1.627759	1.596172	1.604068	1.611965
3772225807.444000	1.596172	1.604068	1.611965	1.572481
3772225807.941000	1.588275	1.604068	1.611965	1.596172
3772225808.447000	1.580378	1.627759	1.588275	1.572481
3772225808.946000	1.548791	1.588275	1.604068	1.580378
3772225809.440000	1.588275	1.596172	1.611965	1.580378
3772225809.938000	1.540894	1.596172	1.604068	1.572481
3772225810.439000	1.604068	1.596172	1.572481	1.588275
3772225810.947000	1.604068	1.619862	1.627759	1.556688
3772225811.442000	1.619862	1.588275	1.580378	1.596172
3772225811.947000	1.619862	1.619862	1.596172	1.604068
3772225812.446000	1.604068	1.572481	1.604068	1.588275
3772225812.944000	1.611965	1.611965	1.635656	1.588275
3772225813.445000	1.596172	1.604068	1.611965	1.572481
3772225813.939000	1.525100	1.619862	1.596172	1.611965
3772225814.445000	1.532997	1.596172	1.596172	1.604068
3772225814.941000	1.540894	1.643552	1.635656	1.596172
3772225815.449000	1.556688	1.611965	1.611965	1.580378
