3772229012.949000	2.346368	2.377955	2.401645	2.385852
3772229013.446000	2.283193	2.385852	2.409542	2.433233
3772229013.953000	2.338471	2.393749	2.393749	2.385852
3772229014.447000	2.298987	2.385852	2.409542	2.385852
3772229014.948000	2.385852	2.401645	2.409542	2.393749
3772229015.439000	2.346368	2.385852	2.401645	2.425336
3772229015.945000	2.346368	2.417439	2.393749	2.385852
3772229016.447000	2.362161	2.370058	2.393749	2.385852
3772229016.947000	2.409542	2.362161	2.417439	2.417439
3772229017.449000	2.314781	2.401645	2.409542	2.377955
3772229017.939000	2.354265	2.401645	2.409542	2.409542
3772229018.449000	2.322677	2.377955	2.393749	2.441129
3772229018.944000	2.354265	2.377955	2.401645	2.409542
3772229019.446000	2.370058	2.385852	2.377955	2.401645
3772229019.945000	2.298987	2.362161	2.409542	2.409542
3772229020.449000	2.283193	2.370058	2.377955	2.393749
3772229020.948000	2.449026	2.401645	2.417439	2.393749
3772229021.456000	2.314781	2.393749	2.377955	2.377955
3772229021.948000	2.346368	2.409542	2.401645	2.425336
3772229022.447000	2.393749	2.385852	2.385852	2.393749
3772229022.950000	2.377955	2.401645	2.385852	2.393749
3772229023.450000	2.370058	2.377955	2.385852	2.377955
3772229023.946000	2.370058	2.417439	2.401645	2.362161
3772229024.450000	2.377955	2.401645	2.385852	2.385852
3772229024.950000	2.409542	2.393749	2.393749	2.417439
3772229025.452000	2.401645	2.409542	2.393749	2.377955
3772229025.950000	2.401645	2.362161	2.393749	2.370058
3772229026.446000	2.306884	2.362161	2.401645	2.385852
3772229026.947000	2.298987	2.354265	2.401645	2.370058
3772229027.451000	2.401645	2.362161	2.385852	2.393749
3772229027.943000	2.370058	2.362161	2.409542	2.393749
3772229028.451000	2.362161	2.377955	2.393749	2.385852
3772229028.947000	2.283193	2.346368	2.393749	2.417439
3772229029.448000	2.346368	2.354265	2.409542	2.409542
3772229029.953000	2.330574	2.362161	2.409542	2.377955
3772229030.453000	2.283193	2.370058	2.409542	2.377955
3772229030.947000	2.393749	2.385852	2.417439	2.377955
3772229031.451000	2.346368	2.401645	2.393749	2.425336
3772229031.940000	2.385852	2.338471	2.401645	2.385852
