6/24/2022
11:14:20 AM

0, CH+=0, CH-=1, Range=+/-0.01, y=a*1000


Time	v0	y0
332.000000	-0.007382	-7.382475
332.010000	-0.007400	-7.400444
332.020000	-0.007394	-7.394139
332.030000	-0.007401	-7.401075
332.040000	-0.007394	-7.394139
332.050000	-0.007399	-7.398553
332.060000	-0.007396	-7.396346
332.070000	-0.007400	-7.399814
332.080000	-0.007391	-7.391302
332.090000	-0.007380	-7.380268
332.100000	-0.007379	-7.379322
332.110000	-0.007377	-7.376800
332.120000	-0.007379	-7.379322
332.130000	-0.007379	-7.378692
332.140000	-0.007381	-7.380899
332.150000	-0.007380	-7.379953
332.160000	-0.007378	-7.378061
332.170000	-0.007379	-7.379007
332.180000	-0.007378	-7.378061
332.190000	-0.007378	-7.378376
332.200000	-0.007378	-7.378061
332.210000	-0.007376	-7.376485
332.220000	-0.007378	-7.378061
332.230000	-0.007379	-7.379007
332.240000	-0.007375	-7.375224
332.250000	-0.007376	-7.375539
332.260000	-0.007389	-7.389095
332.270000	-0.007384	-7.384051
332.280000	-0.007387	-7.386573
332.290000	-0.007388	-7.388149
332.300000	-0.007391	-7.391302
332.310000	-0.007390	-7.390041
332.320000	-0.007390	-7.390356
332.330000	-0.007388	-7.388149
332.340000	-0.007371	-7.371441
332.350000	-0.007373	-7.373017
332.360000	-0.007371	-7.371126
332.370000	-0.007372	-7.372071
332.380000	-0.007365	-7.365136
332.390000	-0.007371	-7.370810
332.400000	-0.007370	-7.369549
332.410000	-0.007371	-7.370810
332.420000	-0.007373	-7.372702
332.430000	-0.007370	-7.369865
332.440000	-0.007371	-7.371441
332.450000	-0.007376	-7.376170
332.460000	-0.007377	-7.376800
332.470000	-0.007376	-7.376485
332.480000	-0.007376	-7.376170
332.490000	-0.007381	-7.380899
332.500000	-0.007387	-7.386573
332.510000	-0.007383	-7.383105
332.520000	-0.007389	-7.389410
332.530000	-0.007391	-7.390671
332.540000	-0.007392	-7.392248
332.550000	-0.007396	-7.396346
332.560000	-0.007394	-7.394454
332.570000	-0.007394	-7.394454
332.580000	-0.007399	-7.398553
332.590000	-0.007411	-7.411478
332.600000	-0.007408	-7.408010
332.610000	-0.007417	-7.417468
332.620000	-0.007414	-7.413685
332.630000	-0.007412	-7.411793
332.640000	-0.007414	-7.414315
332.650000	-0.007412	-7.411793
332.660000	-0.007416	-7.415576
332.670000	-0.007401	-7.400759
332.680000	-0.007401	-7.401075
332.690000	-0.007405	-7.405173
332.700000	-0.007405	-7.404542
332.710000	-0.007399	-7.399498
332.720000	-0.007410	-7.409587
332.730000	-0.007409	-7.408641
332.740000	-0.007411	-7.410848
332.750000	-0.007415	-7.415261
332.760000	-0.007415	-7.415261
332.770000	-0.007417	-7.416522
332.780000	-0.007418	-7.418414
332.790000	-0.007419	-7.419044
332.800000	-0.007422	-7.421881
332.810000	-0.007416	-7.415892
332.820000	-0.007422	-7.422197
332.830000	-0.007436	-7.436068
332.840000	-0.007437	-7.437329
332.850000	-0.007436	-7.436068
332.860000	-0.007438	-7.438275
332.870000	-0.007437	-7.436698
332.880000	-0.007438	-7.437959
332.890000	-0.007434	-7.434491
332.900000	-0.007438	-7.437644
332.910000	-0.007423	-7.422512
332.920000	-0.007424	-7.424403
332.930000	-0.007428	-7.427871
332.940000	-0.007424	-7.424403
332.950000	-0.007426	-7.425664
332.960000	-0.007431	-7.431339
332.970000	-0.007435	-7.435437
332.980000	-0.007436	-7.435752
332.990000	-0.007436	-7.436383
333.000000	-0.007446	-7.445525
333.010000	-0.007439	-7.438590
333.020000	-0.007441	-7.441112
333.030000	-0.007439	-7.438590
333.040000	-0.007443	-7.443003
333.050000	-0.007441	-7.441427
333.060000	-0.007444	-7.444264
333.070000	-0.007439	-7.438590
333.080000	-0.007457	-7.456559
333.090000	-0.007456	-7.455929
333.100000	-0.007459	-7.459396
333.110000	-0.007459	-7.458766
333.120000	-0.007458	-7.457820
333.130000	-0.007459	-7.459396
333.140000	-0.007457	-7.457190
333.150000	-0.007456	-7.455929
333.160000	-0.007443	-7.443319
333.170000	-0.007445	-7.444580
333.180000	-0.007445	-7.444580
333.190000	-0.007443	-7.442688
333.200000	-0.007439	-7.439220
333.210000	-0.007447	-7.447417
333.220000	-0.007443	-7.443319
333.230000	-0.007452	-7.451515
333.240000	-0.007450	-7.450254
333.250000	-0.007458	-7.457820
333.260000	-0.007457	-7.456559
333.270000	-0.007457	-7.457190
333.280000	-0.007455	-7.455298
333.290000	-0.007462	-7.461918
333.300000	-0.007453	-7.453407
333.310000	-0.007457	-7.457190
333.320000	-0.007474	-7.473898
333.330000	-0.007470	-7.470430
333.340000	-0.007474	-7.473898
333.350000	-0.007475	-7.475159
333.360000	-0.007471	-7.471061
333.370000	-0.007473	-7.473268
333.380000	-0.007469	-7.469169
333.390000	-0.007471	-7.471376
333.400000	-0.007459	-7.458766
333.410000	-0.007462	-7.461918
333.420000	-0.007458	-7.457820
333.430000	-0.007461	-7.461288
333.440000	-0.007458	-7.458135
333.450000	-0.007459	-7.459081
333.460000	-0.007457	-7.457190
333.470000	-0.007457	-7.456559
333.480000	-0.007452	-7.451515
333.490000	-0.007454	-7.454037
333.500000	-0.007455	-7.455298
333.510000	-0.007451	-7.450569
333.520000	-0.007453	-7.452776
333.530000	-0.007458	-7.457505
333.540000	-0.007458	-7.458451
333.550000	-0.007452	-7.452146
333.560000	-0.007451	-7.450569
333.570000	-0.007470	-7.470430
333.580000	-0.007471	-7.471061
333.590000	-0.007467	-7.466962
333.600000	-0.007465	-7.464756
333.610000	-0.007467	-7.466647
333.620000	-0.007471	-7.471376
333.630000	-0.007468	-7.467593
333.640000	-0.007473	-7.472952
333.650000	-0.007456	-7.456244
333.660000	-0.007458	-7.457505
333.670000	-0.007465	-7.464756
333.680000	-0.007464	-7.463810
333.690000	-0.007460	-7.460342
333.700000	-0.007467	-7.467278
333.710000	-0.007470	-7.469800
333.720000	-0.007474	-7.473898
333.730000	-0.007476	-7.476420
333.740000	-0.007477	-7.476735
333.750000	-0.007472	-7.472007
333.760000	-0.007478	-7.478312
333.770000	-0.007471	-7.471061
333.780000	-0.007479	-7.478942
333.790000	-0.007473	-7.472952
333.800000	-0.007473	-7.472637
333.810000	-0.007487	-7.487139
333.820000	-0.007487	-7.486823
333.830000	-0.007490	-7.489661
333.840000	-0.007489	-7.489345
333.850000	-0.007483	-7.483040
333.860000	-0.007489	-7.488715
333.870000	-0.007489	-7.488715
333.880000	-0.007494	-7.494389
333.890000	-0.007491	-7.490922
333.900000	-0.007474	-7.473898
333.910000	-0.007477	-7.476735
333.920000	-0.007478	-7.477681
333.930000	-0.007481	-7.480834
333.940000	-0.007484	-7.483671
333.950000	-0.007486	-7.485562
333.960000	-0.007481	-7.480834
333.970000	-0.007491	-7.490922
333.980000	-0.007490	-7.489661
333.990000	-0.007496	-7.496281
334.000000	-0.007492	-7.491867
334.010000	-0.007492	-7.491867
334.020000	-0.007493	-7.493444
334.030000	-0.007504	-7.504478
334.040000	-0.007494	-7.493759
334.050000	-0.007498	-7.497542
334.060000	-0.007492	-7.492183
334.070000	-0.007494	-7.493759
334.080000	-0.007509	-7.508891
334.090000	-0.007515	-7.514881
334.100000	-0.007507	-7.506684
334.110000	-0.007507	-7.507000
334.120000	-0.007509	-7.508576
334.130000	-0.007512	-7.512044
334.140000	-0.007507	-7.507315
334.150000	-0.007507	-7.507315
334.160000	-0.007495	-7.495335
334.170000	-0.007499	-7.499434
334.180000	-0.007497	-7.496596
334.190000	-0.007496	-7.495650
334.200000	-0.007494	-7.494389
334.210000	-0.007501	-7.501325
334.220000	-0.007499	-7.499434
334.230000	-0.007499	-7.498803
334.240000	-0.007497	-7.497227
334.250000	-0.007507	-7.506684
334.260000	-0.007507	-7.507000
334.270000	-0.007506	-7.506054
334.280000	-0.007511	-7.510783
334.290000	-0.007509	-7.509206
334.300000	-0.007508	-7.508261
334.310000	-0.007514	-7.513935
334.320000	-0.007531	-7.531274
334.330000	-0.007526	-7.526230
334.340000	-0.007529	-7.529383
334.350000	-0.007530	-7.530328
334.360000	-0.007528	-7.527806
334.370000	-0.007524	-7.523708
334.380000	-0.007526	-7.525915
334.390000	-0.007528	-7.527806
334.400000	-0.007514	-7.513935
334.410000	-0.007513	-7.512989
334.420000	-0.007516	-7.516457
334.430000	-0.007510	-7.509522
334.440000	-0.007510	-7.510152
334.450000	-0.007512	-7.512044
334.460000	-0.007509	-7.509206
334.470000	-0.007508	-7.507630
334.480000	-0.007510	-7.510467
334.490000	-0.007510	-7.510467
334.500000	-0.007506	-7.506369
334.510000	-0.007510	-7.509522
334.520000	-0.007510	-7.509522
334.530000	-0.007513	-7.512674
334.540000	-0.007510	-7.509522
334.550000	-0.007512	-7.512359
334.560000	-0.007510	-7.510467
334.570000	-0.007529	-7.529067
334.580000	-0.007533	-7.533481
334.590000	-0.007535	-7.535372
334.600000	-0.007535	-7.535372
334.610000	-0.007534	-7.534427
334.620000	-0.007535	-7.535057
334.630000	-0.007543	-7.542623
334.640000	-0.007544	-7.543569
334.650000	-0.007529	-7.529067
334.660000	-0.007526	-7.525599
334.670000	-0.007526	-7.525599
334.680000	-0.007531	-7.530959
334.690000	-0.007532	-7.531589
334.700000	-0.007529	-7.529067
334.710000	-0.007533	-7.532850
334.720000	-0.007528	-7.528122
334.730000	-0.007529	-7.529067
334.740000	-0.007529	-7.529383
334.750000	-0.007522	-7.522447
334.760000	-0.007528	-7.527806
334.770000	-0.007528	-7.527806
334.780000	-0.007527	-7.527176
334.790000	-0.007525	-7.524969
334.800000	-0.007525	-7.524654
334.810000	-0.007538	-7.538210
334.820000	-0.007541	-7.540732
334.830000	-0.007540	-7.540416
334.840000	-0.007540	-7.540416
334.850000	-0.007538	-7.538210
334.860000	-0.007536	-7.536003
334.870000	-0.007535	-7.535372
334.880000	-0.007541	-7.541362
334.890000	-0.007536	-7.535688
334.900000	-0.007522	-7.522447
334.910000	-0.007516	-7.516457
334.920000	-0.007523	-7.523393
334.930000	-0.007523	-7.522762
334.940000	-0.007522	-7.521501
334.950000	-0.007522	-7.522447
334.960000	-0.007520	-7.519610
334.970000	-0.007517	-7.517403
334.980000	-0.007518	-7.518349
334.990000	-0.007520	-7.520240
335.000000	-0.007520	-7.519925
335.010000	-0.007521	-7.521186
335.020000	-0.007520	-7.519610
335.030000	-0.007515	-7.514566
335.040000	-0.007519	-7.519294
335.050000	-0.007518	-7.517718
335.060000	-0.007532	-7.531905
335.070000	-0.007538	-7.538210
335.080000	-0.007540	-7.539786
335.090000	-0.007535	-7.535372
335.100000	-0.007534	-7.533796
335.110000	-0.007533	-7.532850
335.120000	-0.007539	-7.538525
335.130000	-0.007538	-7.538210
335.140000	-0.007521	-7.520871
335.150000	-0.007526	-7.526230
335.160000	-0.007532	-7.531589
335.170000	-0.007536	-7.536003
335.180000	-0.007535	-7.534742
335.190000	-0.007536	-7.536318
335.200000	-0.007536	-7.536003
335.210000	-0.007543	-7.542623
335.220000	-0.007539	-7.538525
335.230000	-0.007545	-7.545145
335.240000	-0.007544	-7.543884
335.250000	-0.007539	-7.539471
335.260000	-0.007540	-7.539786
335.270000	-0.007541	-7.541047
335.280000	-0.007530	-7.530013
335.290000	-0.007542	-7.541993
335.300000	-0.007540	-7.539786
335.310000	-0.007555	-7.554603
335.320000	-0.007556	-7.555864
335.330000	-0.007554	-7.553972
335.340000	-0.007553	-7.552711
335.350000	-0.007551	-7.550820
335.360000	-0.007553	-7.553342
335.370000	-0.007552	-7.552396
335.380000	-0.007555	-7.554918
335.390000	-0.007535	-7.535372
335.400000	-0.007537	-7.536949
335.410000	-0.007536	-7.536003
335.420000	-0.007536	-7.535688
335.430000	-0.007528	-7.528122
335.440000	-0.007535	-7.535372
335.450000	-0.007535	-7.535372
335.460000	-0.007530	-7.529698
335.470000	-0.007536	-7.536003
335.480000	-0.007532	-7.532220
335.490000	-0.007534	-7.534427
335.500000	-0.007535	-7.535372
335.510000	-0.007533	-7.532850
335.520000	-0.007537	-7.536949
335.530000	-0.007535	-7.535372
335.540000	-0.007531	-7.531274
335.550000	-0.007550	-7.550189
335.560000	-0.007543	-7.542623
335.570000	-0.007547	-7.546721
335.580000	-0.007545	-7.544515
335.590000	-0.007543	-7.542938
335.600000	-0.007546	-7.545776
335.610000	-0.007546	-7.545776
335.620000	-0.007545	-7.544830
335.630000	-0.007530	-7.529698
335.640000	-0.007533	-7.532535
335.650000	-0.007533	-7.532850
335.660000	-0.007530	-7.530013
335.670000	-0.007530	-7.530013
335.680000	-0.007527	-7.526545
335.690000	-0.007530	-7.530013
335.700000	-0.007534	-7.534427
335.710000	-0.007530	-7.530328
335.720000	-0.007533	-7.532850
335.730000	-0.007533	-7.532535
335.740000	-0.007534	-7.533796
335.750000	-0.007536	-7.536318
335.760000	-0.007537	-7.536633
335.770000	-0.007534	-7.534427
335.780000	-0.007545	-7.544830
335.790000	-0.007540	-7.539786
335.800000	-0.007559	-7.559332
335.810000	-0.007564	-7.564376
335.820000	-0.007564	-7.563745
335.830000	-0.007569	-7.569420
335.840000	-0.007570	-7.570365
335.850000	-0.007569	-7.568789
335.860000	-0.007571	-7.570996
335.870000	-0.007571	-7.570996
335.880000	-0.007556	-7.555549
335.890000	-0.007556	-7.555549
335.900000	-0.007557	-7.557440
335.910000	-0.007557	-7.556810
335.920000	-0.007555	-7.554918
335.930000	-0.007553	-7.552711
335.940000	-0.007554	-7.554287
335.950000	-0.007552	-7.552081
335.960000	-0.007557	-7.557440
335.970000	-0.007557	-7.557440
335.980000	-0.007559	-7.559332
335.990000	-0.007559	-7.559016
336.000000	-0.007563	-7.562799
336.010000	-0.007559	-7.559016
336.020000	-0.007566	-7.566267
336.030000	-0.007565	-7.565006
336.040000	-0.007577	-7.576670
336.050000	-0.007585	-7.584867
336.060000	-0.007587	-7.587389
336.070000	-0.007590	-7.590226
336.080000	-0.007590	-7.590226
336.090000	-0.007591	-7.591172
336.100000	-0.007595	-7.594640
336.110000	-0.007593	-7.592748
336.120000	-0.007584	-7.583921
336.130000	-0.007578	-7.578247
336.140000	-0.007580	-7.580138
336.150000	-0.007582	-7.582345
336.160000	-0.007580	-7.579823
336.170000	-0.007573	-7.572887
336.180000	-0.007582	-7.581714
336.190000	-0.007581	-7.581084
336.200000	-0.007583	-7.583291
336.210000	-0.007578	-7.577931
336.220000	-0.007579	-7.578562
336.230000	-0.007578	-7.577931
336.240000	-0.007585	-7.585498
336.250000	-0.007583	-7.583291
336.260000	-0.007590	-7.590226
336.270000	-0.007589	-7.589281
336.280000	-0.007596	-7.595586
336.290000	-0.007607	-7.606935
336.300000	-0.007613	-7.613240
336.310000	-0.007614	-7.613870
336.320000	-0.007614	-7.613870
336.330000	-0.007617	-7.616708
336.340000	-0.007618	-7.617653
336.350000	-0.007617	-7.617023
336.360000	-0.007616	-7.615762
336.370000	-0.007601	-7.600945
336.380000	-0.007597	-7.597162
336.390000	-0.007604	-7.603782
336.400000	-0.007602	-7.601575
336.410000	-0.007601	-7.600945
336.420000	-0.007604	-7.603782
336.430000	-0.007599	-7.598738
336.440000	-0.007601	-7.601260
336.450000	-0.007606	-7.606304
336.460000	-0.007604	-7.604097
336.470000	-0.007610	-7.610087
336.480000	-0.007602	-7.602206
336.490000	-0.007612	-7.612294
336.500000	-0.007609	-7.609457
336.510000	-0.007614	-7.613870
336.520000	-0.007617	-7.617338
336.530000	-0.007634	-7.633731
336.540000	-0.007638	-7.637514
336.550000	-0.007637	-7.636884
336.560000	-0.007632	-7.632470
336.570000	-0.007638	-7.638145
336.580000	-0.007629	-7.629318
336.590000	-0.007634	-7.633731
336.600000	-0.007639	-7.639406
336.610000	-0.007637	-7.636884
336.620000	-0.007620	-7.620491
336.630000	-0.007615	-7.615131
336.640000	-0.007620	-7.619860
336.650000	-0.007620	-7.620491
336.660000	-0.007617	-7.617338
336.670000	-0.007616	-7.615762
336.680000	-0.007620	-7.620175
336.690000	-0.007621	-7.620806
336.700000	-0.007621	-7.621436
336.710000	-0.007620	-7.620175
336.720000	-0.007624	-7.624274
336.730000	-0.007626	-7.626165
336.740000	-0.007627	-7.627111
336.750000	-0.007626	-7.626480
336.760000	-0.007633	-7.632785
336.770000	-0.007628	-7.628057
336.780000	-0.007645	-7.645080
336.790000	-0.007650	-7.650124
336.800000	-0.007650	-7.649809
336.810000	-0.007650	-7.649809
336.820000	-0.007652	-7.652016
336.830000	-0.007655	-7.654538
336.840000	-0.007651	-7.651070
336.850000	-0.007653	-7.652962
336.860000	-0.007639	-7.639090
336.870000	-0.007637	-7.636568
336.880000	-0.007638	-7.638460
336.890000	-0.007636	-7.636253
336.900000	-0.007634	-7.634046
336.910000	-0.007634	-7.634046
336.920000	-0.007635	-7.635307
336.930000	-0.007633	-7.632785
336.940000	-0.007639	-7.638775
336.950000	-0.007633	-7.632785
336.960000	-0.007628	-7.628057
336.970000	-0.007631	-7.630579
336.980000	-0.007632	-7.632155
336.990000	-0.007627	-7.627426
337.000000	-0.007630	-7.629948
337.010000	-0.007631	-7.630579
337.020000	-0.007632	-7.632470
337.030000	-0.007647	-7.646972
337.040000	-0.007644	-7.643819
337.050000	-0.007644	-7.643819
337.060000	-0.007640	-7.640036
337.070000	-0.007644	-7.644135
337.080000	-0.007643	-7.643189
337.090000	-0.007644	-7.643504
337.100000	-0.007643	-7.643189
337.110000	-0.007626	-7.625535
337.120000	-0.007631	-7.630579
337.130000	-0.007624	-7.623958
337.140000	-0.007627	-7.627426
337.150000	-0.007631	-7.630579
337.160000	-0.007624	-7.623643
337.170000	-0.007628	-7.628372
337.180000	-0.007622	-7.622067
337.190000	-0.007623	-7.623328
337.200000	-0.007624	-7.624274
337.210000	-0.007625	-7.624904
337.220000	-0.007623	-7.623328
337.230000	-0.007621	-7.620806
337.240000	-0.007622	-7.622067
337.250000	-0.007624	-7.624274
337.260000	-0.007622	-7.622382
337.270000	-0.007635	-7.635307
337.280000	-0.007641	-7.640667
337.290000	-0.007639	-7.639090
337.300000	-0.007639	-7.639406
337.310000	-0.007636	-7.635623
337.320000	-0.007633	-7.633416
337.330000	-0.007629	-7.629002
337.340000	-0.007636	-7.636253
337.350000	-0.007621	-7.621121
337.360000	-0.007619	-7.618914
337.370000	-0.007619	-7.618599
337.380000	-0.007616	-7.616392
337.390000	-0.007620	-7.620175
337.400000	-0.007615	-7.615131
337.410000	-0.007616	-7.615762
337.420000	-0.007616	-7.616077
337.430000	-0.007614	-7.614186
337.440000	-0.007616	-7.616077
337.450000	-0.007615	-7.615447
337.460000	-0.007615	-7.615131
337.470000	-0.007618	-7.617653
337.480000	-0.007616	-7.615762
337.490000	-0.007611	-7.611033
337.500000	-0.007611	-7.611348
337.510000	-0.007617	-7.616708
337.520000	-0.007626	-7.626480
337.530000	-0.007634	-7.634362
337.540000	-0.007633	-7.632785
337.550000	-0.007634	-7.633731
337.560000	-0.007626	-7.625535
337.570000	-0.007629	-7.629318
337.580000	-0.007632	-7.631524
337.590000	-0.007629	-7.628687
337.600000	-0.007611	-7.611348
337.610000	-0.007617	-7.617023
337.620000	-0.007620	-7.619545
337.630000	-0.007620	-7.619545
337.640000	-0.007622	-7.621752
337.650000	-0.007625	-7.625219
337.660000	-0.007624	-7.623643
337.670000	-0.007627	-7.627111
337.680000	-0.007631	-7.631209
337.690000	-0.007632	-7.631524
337.700000	-0.007638	-7.638460
337.710000	-0.007635	-7.635307
337.720000	-0.007636	-7.635623
337.730000	-0.007638	-7.637829
337.740000	-0.007641	-7.640982
337.750000	-0.007639	-7.639406
337.760000	-0.007654	-7.653907
337.770000	-0.007662	-7.662419
337.780000	-0.007661	-7.660528
337.790000	-0.007655	-7.654538
337.800000	-0.007666	-7.665887
337.810000	-0.007660	-7.660212
337.820000	-0.007660	-7.659582
337.830000	-0.007667	-7.666833
337.840000	-0.007658	-7.658321
337.850000	-0.007652	-7.652331
337.860000	-0.007657	-7.657375
337.870000	-0.007661	-7.660528
337.880000	-0.007664	-7.663680
337.890000	-0.007666	-7.666202
337.900000	-0.007665	-7.664626
337.910000	-0.007668	-7.667778
337.920000	-0.007665	-7.665256
337.930000	-0.007671	-7.670931
337.940000	-0.007675	-7.675345
337.950000	-0.007667	-7.667148
337.960000	-0.007671	-7.671246
337.970000	-0.007665	-7.664941
337.980000	-0.007672	-7.671877
337.990000	-0.007673	-7.672507
338.000000	-0.007673	-7.673453
338.010000	-0.007687	-7.687324
338.020000	-0.007693	-7.693314
338.030000	-0.007697	-7.697097
338.040000	-0.007699	-7.698988
338.050000	-0.007696	-7.696151
338.060000	-0.007701	-7.700880
338.070000	-0.007703	-7.703087
338.080000	-0.007705	-7.704663
338.090000	-0.007687	-7.687009
338.100000	-0.007687	-7.687324
338.110000	-0.007686	-7.686063
338.120000	-0.007685	-7.684802
338.130000	-0.007691	-7.690792
338.140000	-0.007690	-7.689846
338.150000	-0.007684	-7.684172
338.160000	-0.007690	-7.690161
338.170000	-0.007692	-7.691738
338.180000	-0.007694	-7.693629
338.190000	-0.007689	-7.689216
338.200000	-0.007694	-7.693944
338.210000	-0.007693	-7.693314
338.220000	-0.007695	-7.695205
338.230000	-0.007698	-7.698043
338.240000	-0.007698	-7.698358
338.250000	-0.007706	-7.706239
338.260000	-0.007697	-7.697412
338.270000	-0.007713	-7.713490
338.280000	-0.007722	-7.721687
338.290000	-0.007721	-7.721371
338.300000	-0.007721	-7.721056
338.310000	-0.007720	-7.720110
338.320000	-0.007722	-7.722002
338.330000	-0.007725	-7.725154
338.340000	-0.007721	-7.721371
338.350000	-0.007709	-7.708761
338.360000	-0.007707	-7.706870
338.370000	-0.007704	-7.704348
338.380000	-0.007711	-7.710653
338.390000	-0.007711	-7.710653
338.400000	-0.007707	-7.706870
338.410000	-0.007705	-7.704663
338.420000	-0.007707	-7.706555
338.430000	-0.007705	-7.704978
338.440000	-0.007704	-7.703717
338.450000	-0.007706	-7.705609
338.460000	-0.007708	-7.707500
338.470000	-0.007704	-7.704033
338.480000	-0.007708	-7.708446
338.490000	-0.007709	-7.709077
338.500000	-0.007703	-7.703402
338.510000	-0.007706	-7.705924
338.520000	-0.007725	-7.725470
338.530000	-0.007723	-7.723263
338.540000	-0.007728	-7.728307
338.550000	-0.007729	-7.729253
338.560000	-0.007732	-7.731775
338.570000	-0.007733	-7.733036
338.580000	-0.007729	-7.728622
338.590000	-0.007734	-7.734297
338.600000	-0.007723	-7.723263
338.610000	-0.007724	-7.723893
338.620000	-0.007719	-7.719480
338.630000	-0.007728	-7.728307
338.640000	-0.007725	-7.724524
338.650000	-0.007727	-7.727046
338.660000	-0.007724	-7.724209
338.670000	-0.007725	-7.725470
338.680000	-0.007725	-7.725470
338.690000	-0.007720	-7.720426
338.700000	-0.007730	-7.729568
338.710000	-0.007719	-7.718849
338.720000	-0.007725	-7.725154
338.730000	-0.007720	-7.719795
338.740000	-0.007724	-7.723578
338.750000	-0.007722	-7.722002
338.760000	-0.007735	-7.734612
338.770000	-0.007740	-7.739656
338.780000	-0.007734	-7.733666
338.790000	-0.007737	-7.736504
338.800000	-0.007739	-7.739341
338.810000	-0.007737	-7.736504
338.820000	-0.007731	-7.731460
338.830000	-0.007733	-7.732721
338.840000	-0.007723	-7.723263
338.850000	-0.007718	-7.717588
338.860000	-0.007719	-7.719480
338.870000	-0.007721	-7.721056
338.880000	-0.007715	-7.715382
338.890000	-0.007719	-7.718849
338.900000	-0.007718	-7.717904
338.910000	-0.007720	-7.719795
338.920000	-0.007718	-7.717588
338.930000	-0.007719	-7.718849
338.940000	-0.007719	-7.718849
338.950000	-0.007714	-7.714121
338.960000	-0.007715	-7.714751
338.970000	-0.007719	-7.718849
338.980000	-0.007713	-7.712860
338.990000	-0.007715	-7.715066
339.000000	-0.007714	-7.714436
339.010000	-0.007735	-7.735243
339.020000	-0.007733	-7.733351
339.030000	-0.007740	-7.739656
339.040000	-0.007744	-7.744070
339.050000	-0.007745	-7.745015
339.060000	-0.007742	-7.742493
339.070000	-0.007741	-7.740602
339.080000	-0.007745	-7.745331
339.090000	-0.007734	-7.733982
339.100000	-0.007733	-7.733036
339.110000	-0.007732	-7.731775
339.120000	-0.007734	-7.734297
339.130000	-0.007733	-7.732721
339.140000	-0.007742	-7.741863
339.150000	-0.007733	-7.732721
339.160000	-0.007737	-7.737134
339.170000	-0.007737	-7.736819
339.180000	-0.007737	-7.736819
339.190000	-0.007734	-7.733666
339.200000	-0.007735	-7.734612
339.210000	-0.007734	-7.733666
339.220000	-0.007735	-7.734927
339.230000	-0.007738	-7.738395
339.240000	-0.007733	-7.733036
339.250000	-0.007735	-7.735243
339.260000	-0.007731	-7.730514
339.270000	-0.007734	-7.733666
339.280000	-0.007740	-7.739971
339.290000	-0.007732	-7.732090
339.300000	-0.007741	-7.740602
339.310000	-0.007737	-7.737449
339.320000	-0.007744	-7.744070
339.330000	-0.007743	-7.743439
339.340000	-0.007759	-7.758886
339.350000	-0.007760	-7.760147
339.360000	-0.007766	-7.766453
339.370000	-0.007763	-7.763300
339.380000	-0.007766	-7.766137
339.390000	-0.007763	-7.763300
339.400000	-0.007766	-7.766453
339.410000	-0.007767	-7.767083
339.420000	-0.007754	-7.754158
339.430000	-0.007758	-7.758256
339.440000	-0.007755	-7.755419
339.450000	-0.007757	-7.756680
339.460000	-0.007754	-7.754473
339.470000	-0.007760	-7.759832
339.480000	-0.007755	-7.755419
339.490000	-0.007754	-7.754158
339.500000	-0.007754	-7.754158
339.510000	-0.007757	-7.756995
339.520000	-0.007758	-7.757625
339.530000	-0.007757	-7.756680
339.540000	-0.007753	-7.752581
339.550000	-0.007759	-7.759202
339.560000	-0.007756	-7.756049
339.570000	-0.007757	-7.757310
339.580000	-0.007773	-7.772758
339.590000	-0.007777	-7.776541
339.600000	-0.007771	-7.771181
339.610000	-0.007773	-7.773073
339.620000	-0.007777	-7.776856
339.630000	-0.007774	-7.773703
339.640000	-0.007780	-7.780324
339.650000	-0.007781	-7.780639
339.660000	-0.007769	-7.768975
339.670000	-0.007767	-7.766768
339.680000	-0.007773	-7.773388
339.690000	-0.007768	-7.768344
339.700000	-0.007768	-7.768029
339.710000	-0.007774	-7.774334
339.720000	-0.007775	-7.775280
339.730000	-0.007770	-7.769605
339.740000	-0.007775	-7.774649
339.750000	-0.007769	-7.769290
339.760000	-0.007779	-7.779063
339.770000	-0.007773	-7.773388
339.780000	-0.007773	-7.773073
339.790000	-0.007774	-7.774334
339.800000	-0.007770	-7.770236
339.810000	-0.007769	-7.768659
339.820000	-0.007772	-7.771812
339.830000	-0.007789	-7.788520
339.840000	-0.007789	-7.789151
339.850000	-0.007785	-7.785052
339.860000	-0.007783	-7.783161
339.870000	-0.007788	-7.788205
339.880000	-0.007791	-7.791042
339.890000	-0.007788	-7.787890
339.900000	-0.007787	-7.786944
339.910000	-0.007779	-7.778747
339.920000	-0.007770	-7.769605
339.930000	-0.007773	-7.772758
339.940000	-0.007777	-7.777486
339.950000	-0.007774	-7.773703
339.960000	-0.007780	-7.779693
339.970000	-0.007780	-7.779693
339.980000	-0.007783	-7.783476
339.990000	-0.007783	-7.783161
340.000000	-0.007785	-7.784737
340.010000	-0.007790	-7.790412
340.020000	-0.007789	-7.789466
340.030000	-0.007789	-7.789151
340.040000	-0.007793	-7.792934
340.050000	-0.007790	-7.790097
340.060000	-0.007790	-7.790097
340.070000	-0.007811	-7.810903
340.080000	-0.007804	-7.804283
340.090000	-0.007807	-7.806805
340.100000	-0.007804	-7.804283
340.110000	-0.007805	-7.804913
340.120000	-0.007810	-7.809957
340.130000	-0.007807	-7.807120
340.140000	-0.007802	-7.802391
340.150000	-0.007792	-7.792303
340.160000	-0.007786	-7.785683
340.170000	-0.007790	-7.790097
340.180000	-0.007788	-7.788205
340.190000	-0.007785	-7.784737
